gene_id	log2_fold_change	p_value	fdr
YNR028W	-0.132159984917789	0.677613035735257	0.942912458330171
YOR303W	0.135531841589443	0.677881640668088	0.942912458330171
YDL036C	-0.201984361102766	0.678654576509882	0.943468057382478
YER141W	-0.165686489488192	0.6796427382733	0.943897167122963
YDL020C	-0.147834520369571	0.679710588676433	0.943897167122963
YGR231C	-0.121952999200716	0.680239513380132	0.944112643295722
YHR143W	0.137865277711489	0.681625864575872	0.945242250973161
YJL197W	-0.140783955159656	0.681801813647308	0.945242250973161
YFR038W	0.155335067631429	0.682401238535813	0.945245917805228
YJL178C	0.153426473301738	0.682552871764345	0.945245917805228
YER148W	0.149743375377006	0.683704828787785	0.945675287776842
YHR001W	0.164517570289024	0.683906690790681	0.945675287776842
YBR069C	-0.0969746744721688	0.683986045434794	0.945675287776842
YKL006W	0.0638508088556732	0.684649334323141	0.945728919658163
YNL183C	0.162911313890002	0.685034658145158	0.945728919658163
YLR390W-A	0.140124920876908	0.685318071019372	0.945728919658163
YPR097W	-0.146750104025787	0.685522427511518	0.945728919658163
YKR082W	-0.123248930445631	0.687586275586492	0.948058369067401
YKL119C	0.167772391297333	0.688267743464078	0.948480261860481
YML106W	0.0864938243371672	0.688823312302972	0.948570729605115
YPL022W	-0.119526782374161	0.689084437381388	0.948570729605115
YBR181C	-0.0534872582482068	0.690635317601741	0.950187806242918
YLR244C	0.0963286766301153	0.691016167455761	0.950194250948966
YMR194W	-0.106469214675771	0.692782532128808	0.95050471421646
YNL263C	-0.131961890990249	0.69293805158162	0.95050471421646
YFR001W	0.177598161132191	0.693253032763124	0.95050471421646
YML031W	0.0997602621250865	0.693491706580701	0.95050471421646
YKL148C	-0.230823024199459	0.693678401429592	0.95050471421646
YPR163C	-0.0749323365841614	0.694262605011114	0.95050471421646
YGL169W	0.176256911861893	0.694587450704227	0.95050471421646
YMR038C	-0.142069817543397	0.695556261691857	0.95050471421646
YNL201C	-0.135512327521108	0.695574859360571	0.95050471421646
YNL181W	0.19957724917559	0.695586408099386	0.95050471421646
YGR280C	0.168475124223682	0.696058546049202	0.95050471421646
YPL176C	-0.110677416696869	0.696304162848403	0.95050471421646
YEL001C	0.124468507333141	0.696530960937003	0.95050471421646
YDR487C	-0.0976382639666235	0.69789238368052	0.95050471421646
YER031C	-0.116876409837466	0.698138640224704	0.95050471421646
YGR178C	0.129265249130628	0.69847611402958	0.95050471421646
YBR265W	0.165106891987415	0.698598768016441	0.95050471421646
YOL145C	0.109069292499715	0.699757983829629	0.95050471421646
YBR207W	-0.138363614157367	0.700540016065224	0.95050471421646
YGR274C	-0.153939098387315	0.701136463442522	0.95050471421646
YER026C	-0.1537976514675	0.701239580000723	0.95050471421646
YHR089C	-0.146684143217337	0.701321643271907	0.95050471421646
YAR003W	-0.153486908630313	0.701748066952527	0.95050471421646
YGR277C	0.167232035245294	0.701791677543936	0.95050471421646
YHR074W	-0.127005429155605	0.701796960921803	0.95050471421646
YBR159W	-0.111967443649881	0.701895110788924	0.95050471421646
YLR325C	-0.0611871915260964	0.703020628650291	0.95050471421646
YLR413W	0.0772695725290125	0.703286414722652	0.95050471421646
YHR030C	-0.166049770849258	0.70335702784056	0.95050471421646
YDR174W	-0.0962401071367039	0.703546591397836	0.95050471421646
YGL207W	-0.0715657342315869	0.703868957454284	0.95050471421646
YPR156C	0.177534319880422	0.704205805864228	0.95050471421646
YHR133C	-0.158440875701799	0.704413648839324	0.95050471421646
YBR246W	-0.166243610874982	0.704632479713811	0.95050471421646
YJL085W	0.239238706401613	0.704882794496145	0.95050471421646
YLR328W	0.190934109457956	0.705101229515122	0.95050471421646
YNR055C	-0.134141681632174	0.705164621710865	0.95050471421646
YCR092C	-0.190727317730825	0.705979242597245	0.951095235627008
YGR055W	-0.134418259809944	0.70660225874775	0.951427135179539
YHL034C	0.106083598079292	0.707558359318079	0.95150105113442
YHR143W-A	-0.111170185532515	0.708524259073583	0.95150105113442
YDR264C	-0.0984354818188303	0.708835876223059	0.95150105113442
YDL103C	-0.127671040689725	0.709910851759481	0.95150105113442
YOR290C	-0.127671040689725	0.709910851759481	0.95150105113442
YBL052C	-0.125544771377584	0.71018405332179	0.95150105113442
YGR295C	-0.217423789587968	0.710497903299458	0.95150105113442
YLR449W	-0.0861917975056271	0.710628750384473	0.95150105113442
YDL074C	-0.100008483271053	0.711053813092931	0.95150105113442
YER120W	-0.108839795527675	0.71131062653399	0.95150105113442
YDR267C	0.142239541050051	0.711997332982419	0.95150105113442
YDL137W	0.0834231914534124	0.712891728819944	0.95150105113442
YJL138C	-0.104358161542111	0.713295290416896	0.95150105113442
YPR110C	0.0878218206239929	0.713514617132945	0.95150105113442
YPR062W	0.123997766541799	0.715730273074186	0.95150105113442
YDR416W	0.183944760782691	0.71639476321157	0.95150105113442
YLR259C	-0.0795967255684005	0.71675007784103	0.95150105113442
YLR418C	0.106773144142682	0.718367677092314	0.95150105113442
YPR132W	0.0508237085207625	0.718532783396933	0.95150105113442
YGL038C	-0.18190856211797	0.718752012314841	0.95150105113442
YGR034W	-0.0450781128799229	0.719106681314949	0.95150105113442
YGR264C	-0.0527180894371851	0.719496760131797	0.95150105113442
YML115C	0.137868453797753	0.719992414870374	0.95150105113442
YGR128C	0.105216894586975	0.720454369694583	0.95150105113442
YHR135C	-0.119836090876657	0.720610204979038	0.95150105113442
YMR142C	-0.0453504067034432	0.721003196165387	0.95150105113442
YOR116C	-0.0779269681246522	0.721132290247057	0.95150105113442
YPL032C	-0.130451242560576	0.721399776074156	0.95150105113442
YNL190W	0.132056326128183	0.721922421949365	0.95150105113442
YHR165C	0.102124233414821	0.722288720451354	0.95150105113442
YPR166C	0.168216441739231	0.722543074967707	0.95150105113442
YLR197W	0.0504037574574048	0.723091486293261	0.95150105113442
YOR217W	0.115321839469253	0.723123127869619	0.95150105113442
YFL008W	0.101952981676811	0.723403127623949	0.95150105113442
YOR191W	0.129282435407618	0.723971870011998	0.95150105113442
YCL054W	0.0926036912845806	0.724426076156211	0.95150105113442
YOR001W	0.137029947035381	0.724534780526432	0.95150105113442
YPL268W	0.138252678529401	0.724534780587229	0.95150105113442
YGR060W	0.0872133790677553	0.725346288816301	0.95150105113442
YBL007C	-0.0945170719247931	0.725392359741457	0.95150105113442
YLR386W	0.137858468395844	0.725433674863689	0.95150105113442
YLL035W	-0.178147243881275	0.725531867679107	0.95150105113442
YOR151C	-0.050156783607875	0.725565701844185	0.95150105113442
YER005W	-0.0986442161607893	0.725901024845922	0.95150105113442
YNL207W	-0.104970990558365	0.726355239543154	0.95150105113442
YOR096W	0.044862441715447	0.726836771968675	0.95150105113442
YER143W	0.185408485104337	0.727540392058622	0.95150105113442
YBL002W	-0.0785023318713459	0.727556684081742	0.95150105113442
YNL131W	-0.103907954965879	0.727730802602249	0.95150105113442
YNL221C	-0.127844123980091	0.727748866973349	0.95150105113442
YDL046W	-0.1258438436885	0.727748866977082	0.95150105113442
YJL123C	0.0874387289470594	0.727761384669911	0.95150105113442
YGL228W	0.110081334482527	0.727846114511485	0.95150105113442
YDR017C	-0.11802924812886	0.727932146376258	0.95150105113442
YDL040C	0.0679298197186792	0.728260945318616	0.95150105113442
YLR336C	0.0972448696638285	0.728582313412776	0.95150105113442
YML057W	0.141393387045204	0.728957830547092	0.95150105113442
YJL093C	-0.142054274976839	0.729767783728058	0.95150105113442
YDR071C	0.096308172635739	0.730648855258013	0.95150105113442
YOL144W	0.142626098873628	0.730827116852994	0.95150105113442
YOL077W-A	0.201540434546125	0.730909299591079	0.95150105113442
YPR023C	0.143029286237618	0.73108122234744	0.95150105113442
YNL088W	0.0788894221718733	0.731607238685856	0.95150105113442
YKL012W	-0.106022475285564	0.731741811966895	0.95150105113442
YMR076C	-0.126300399997946	0.732223036907001	0.95150105113442
YHR026W	0.062151542883114	0.7323431816974	0.95150105113442
YOR356W	-0.110717621339259	0.732671301258978	0.95150105113442
YGL030W	-0.0447018176347261	0.732738195527363	0.95150105113442
YOL061W	-0.109201193574836	0.733157999010396	0.95150105113442
YDR111C	-0.139242370871299	0.733765273079764	0.95150105113442
YHR123W	-0.139242370871299	0.733765273079764	0.95150105113442
YCL031C	0.125473371659714	0.733778324469458	0.95150105113442
YIL115C	-0.0964241185307489	0.735432534458851	0.953053201577372
YOR110W	-0.152689613487059	0.735729906205809	0.953053201577372
YIR035C	-0.213105577592777	0.736232328744346	0.953148418625658
YKL120W	0.0901808393673173	0.736604690546593	0.953148418625658
YGL054C	-0.100177555553897	0.737241025997106	0.953148418625658
YOR164C	0.0944790191553951	0.737312751383427	0.953148418625658
YER102W	-0.047365456927036	0.738198721996635	0.953805612155243
YFL009W	0.122449513915328	0.739063898292813	0.95443527969716
YGR209C	-0.070444794147618	0.739475329543953	0.954478631797662
YNL227C	0.144443671871407	0.741251531472932	0.955957327438879
YAL058W	-0.150484980057127	0.741377832324926	0.955957327438879
YKL196C	-0.113317666688531	0.742152916261504	0.956468503304367
YER064C	-0.145376283015406	0.742544536326528	0.956485210994803
YPL020C	-0.17140360224226	0.743195424224542	0.956835334073603
YPL210C	0.0876306949132335	0.744340328368905	0.956835334073603
YDR450W	-0.0417113991811227	0.744346742261096	0.956835334073603
YOR033C	-0.150969921123886	0.744511455902249	0.956835334073603
YOR141C	0.113245114652879	0.744710319393786	0.956835334073603
YLR363C	0.155430255271006	0.745298101350574	0.95688723095761
YDL188C	0.142877730345222	0.745991374666635	0.95688723095761
YOR209C	-0.0711357540241125	0.74615345187184	0.95688723095761
YBR275C	-0.126331286683575	0.746265971886972	0.95688723095761
YGL140C	-0.111397078111587	0.747066758968071	0.957428022908852
YKL130C	0.15364562620221	0.748240068188472	0.957849847964932
YDL116W	0.102659442629044	0.74849374184332	0.957849847964932
YHR132C	0.108491517759666	0.748533491640054	0.957849847964932
YKL173W	-0.101319092857019	0.749212270183062	0.958233009864514
YHL025W	0.120427188510147	0.750739895925595	0.958868015962735
YDR128W	0.114630885405967	0.750743496453501	0.958868015962735
YNL216W	0.115230747014102	0.751236089735001	0.958868015962735
YDL145C	-0.0606709561519631	0.752146294064626	0.958868015962735
YHR065C	-0.105404851610054	0.752205454268023	0.958868015962735
YMR119W	-0.110413509023559	0.752356025210366	0.958868015962735
YDR427W	0.0972060851548682	0.752671150498924	0.958868015962735
YLR373C	0.144262350004389	0.75345761049404	0.958868015962735
YBR160W	0.157652847530142	0.753829010710645	0.958868015962735
YGR254W	0.0366540485315622	0.753836351429197	0.958868015962735
YFR009W	0.0770465596103451	0.753922633835308	0.958868015962735
YBL003C	-0.0539678320854746	0.754263953965936	0.958868015962735
YML026C	-0.0433420180707751	0.755075228728497	0.959200034507822
YHR128W	-0.0970060733988108	0.75599690902539	0.959200034507822
YLR309C	0.0823101195716572	0.756603079698036	0.959200034507822
YOL062C	0.109503101306078	0.757867168878866	0.959200034507822
YBL042C	-0.0884766408115301	0.757946983861833	0.959200034507822
YIL050W	0.167285049735934	0.758005610837142	0.959200034507822
YGL246C	-0.113439073865366	0.760254272292596	0.959200034507822
YOR337W	-0.111186693028462	0.761397859279001	0.959200034507822
YBL033C	-0.162862507737537	0.762884508906149	0.959200034507822
YPL259C	-0.127532360613742	0.763046863444985	0.959200034507822
YMR221C	-0.12547114581631	0.763078065968668	0.959200034507822
YMR301C	0.116557178283715	0.763226321022146	0.959200034507822
YLR350W	-0.125331111706746	0.76338520857733	0.959200034507822
YIL147C	0.101194446787412	0.763820008230767	0.959200034507822
YBL027W	0.0406643573887306	0.763884023374162	0.959200034507822
YMR183C	-0.0992161960450317	0.764318236541918	0.959200034507822
YEL038W	-0.128760468200384	0.764602304252908	0.959200034507822
YAL025C	-0.128068023766107	0.76460969131245	0.959200034507822
YMR270C	-0.126288791828801	0.764627409543194	0.959200034507822
YER177W	0.0405570377924968	0.764708565212951	0.959200034507822
YDR138W	0.163323568917479	0.764738228686679	0.959200034507822
YBR061C	0.16215179538225	0.765034436487942	0.959200034507822
YGR037C	-0.0982600065957283	0.765152102988729	0.959200034507822
YLL023C	-0.159849069463359	0.76517675826476	0.959200034507822
YGR245C	0.0674534913111435	0.765870546941214	0.959200034507822
YOR133W	-0.0822955797009208	0.766363343636506	0.959200034507822
YMR259C	0.084566700569856	0.766630905034697	0.959200034507822
YLR420W	0.0879495220894903	0.766831848692651	0.959200034507822
YPL105C	-0.0952338787152659	0.766893141349826	0.959200034507822
YNL186W	0.113440844966081	0.76698664019361	0.959200034507822
YER087C-B	-0.118400985629986	0.767751536075123	0.959200034507822
YEL022W	-0.0868048780202328	0.768160833099786	0.959200034507822
YOL022C	-0.0947969336392652	0.768658438033643	0.959200034507822
YLL040C	0.0778335926885808	0.76919895159279	0.959200034507822
YPL115C	0.118609797801465	0.769676470912811	0.959200034507822
YOL070C	-0.123448252822247	0.770476444562009	0.959200034507822
YLR172C	-0.0999225270617573	0.770492793108054	0.959200034507822
YCL014W	0.117146847328958	0.770631008935853	0.959200034507822
YMR318C	0.0534668173161925	0.770761786357826	0.959200034507822
YGL186C	-0.126421978321573	0.770878265715167	0.959200034507822
YJR049C	-0.115164955042566	0.771261322089247	0.959200034507822
YMR049C	0.0697219941664192	0.771274874225275	0.959200034507822
YHR162W	0.0608224338470487	0.771765998199401	0.959200034507822
YDR025W	0.0506310759923171	0.772910530405643	0.959200034507822
YDR519W	0.103257750732562	0.772984764866381	0.959200034507822
YPL086C	-0.0678968905688755	0.773467986556074	0.959200034507822
YLR380W	-0.139116514927121	0.773579274920774	0.959200034507822
YEL061C	-0.103292786627035	0.773927944581281	0.959200034507822
YLR305C	-0.0805370665594086	0.774490957020503	0.959200034507822
YMR261C	0.114862874289904	0.774610444417546	0.959200034507822
YOL002C	0.121593886757803	0.774886093039952	0.959200034507822
YBL024W	-0.087260940574427	0.775100269241518	0.959200034507822
YGR170W	-0.139097321087848	0.775211954755797	0.959200034507822
YOR335C	-0.0467277431262625	0.775457396537245	0.959200034507822
YNR038W	-0.108821763381857	0.775503422227501	0.959200034507822
YLL036C	0.095571714246922	0.775790051662502	0.959200034507822
YBR256C	0.0963531491483787	0.776450809179174	0.959220622260859
YOR344C	-0.0916614856484088	0.776566180729793	0.959220622260859
YJR092W	-0.0959365056105939	0.77805777608093	0.959654407208099
YIL149C	0.0808045887426188	0.779056877288484	0.959654407208099
YEL034W	-0.0348768799112402	0.779691169307307	0.959654407208099
YPR072W	-0.104168053805862	0.780213388694454	0.959654407208099
YKR031C	-0.131747931748475	0.780265396028205	0.959654407208099
YML034W	0.0931495936373889	0.780283830434461	0.959654407208099
YKL160W	0.109075551373216	0.780421306112182	0.959654407208099
YPR041W	0.0394248741695672	0.780821405584145	0.959654407208099
YKR026C	-0.132897864198628	0.78130642402675	0.959654407208099
YHR170W	-0.0407606185246157	0.782952590989887	0.959654407208099
YJR014W	-0.10248002145745	0.783234705931933	0.959654407208099
YJL079C	-0.0974895908258956	0.78331670126665	0.959654407208099
YKL193C	0.10528861237905	0.783394112296222	0.959654407208099
YGL160W	0.154826653997442	0.784146719817024	0.959654407208099
YHR009C	-0.104456949514868	0.784324831858926	0.959654407208099
YPL160W	0.0401115593789429	0.784451133384416	0.959654407208099
YLL050C	0.0392896305131465	0.785175625638573	0.959654407208099
YGR208W	0.0952214307731906	0.785303477561663	0.959654407208099
YBR187W	-0.0857316135981205	0.78536867161126	0.959654407208099
YDL121C	-0.066456652871702	0.785735270848125	0.959654407208099
YDL102W	-0.102161197473787	0.785735458863832	0.959654407208099
YOR315W	-0.104768713582111	0.785735458939163	0.959654407208099
YKR011C	0.124369205483354	0.785788179326295	0.959654407208099
YLL010C	0.124099569814342	0.786392281531521	0.959654407208099
YGL225W	-0.0662512087534467	0.786463917691971	0.959654407208099
YDL237W	-0.0710625695697618	0.786795042489301	0.959654407208099
YIL019W	0.169819789374405	0.788538944775672	0.960819738148522
YLR347C	0.0854782877059889	0.788670687431917	0.960819738148522
snR9	-0.122155995888245	0.789282701906699	0.960819738148522
YDL191W	0.0422964543129397	0.789289655634561	0.960819738148522
YBR255W	0.122155435810275	0.789813154202348	0.960819738148522
YBR101C	0.0833761773488114	0.79003269839053	0.960819738148522
YOL115W	0.121199906171559	0.79046224599125	0.960879515579354
snR13	-0.10653067265674	0.791196213649093	0.961032499394049
YER022W	0.122628874931901	0.791509761675377	0.961032499394049
YER094C	0.0496569053919078	0.7917294660487	0.961032499394049
YNL145W	-0.106709665786267	0.792249805791258	0.961093138798202
YKL028W	0.0942355536837097	0.793126013552228	0.961093138798202
snR77	0.0955246615057606	0.793126013572399	0.961093138798202
YFL024C	-0.0844391915774709	0.793629343430928	0.961093138798202
YOR122C	0.0734181073192707	0.79368182404317	0.961093138798202
YDL063C	0.0749459909175079	0.794146328716285	0.961194837727521
YDR105C	0.0957365047911192	0.795138125234429	0.961560563535039
YGR103W	0.0567159018284432	0.795209824712865	0.961560563535039
YER087W	-0.14478806322276	0.796207664779133	0.962198015683009
YDR186C	0.120232904701925	0.796729692365223	0.962198015683009
YJL002C	-0.0466198472163957	0.796879750122271	0.962198015683009
YNL162W	-0.0398174357708783	0.797519233390948	0.962331569839785
YDL084W	-0.0372337334426581	0.797823118613946	0.962331569839785
YKR062W	-0.109351562259008	0.798336222260156	0.962331569839785
YJR091C	-0.10952935723179	0.798769535462334	0.962331569839785
YJL041W	0.0931517486189145	0.799068546990083	0.962331569839785
YOR231W	-0.142366462224275	0.799549935582316	0.962331569839785
YJL167W	0.0528192627580737	0.800215850511796	0.962331569839785
YNL115C	0.130929456909942	0.80025003022418	0.962331569839785
YLL013C	-0.111785777395419	0.801213021275838	0.962331569839785
YJR003C	-0.101890499736905	0.801235050472856	0.962331569839785
YDR152W	-0.168743837847976	0.801401051610928	0.962331569839785
YIL143C	0.128337674130228	0.801997774153526	0.962331569839785
YDR155C	-0.0381937208006509	0.802698365563178	0.962331569839785
YBR166C	0.129783186458555	0.802727138040571	0.962331569839785
YDL055C	0.0285821400242573	0.802982031020305	0.962331569839785
YBR126C	-0.0724305927727537	0.803892376634274	0.962331569839785
YNL307C	-0.0785401393906752	0.804006665890665	0.962331569839785
YOR138C	-0.107457027505936	0.80430014731332	0.962331569839785
YNL172W	-0.100403630971031	0.804785790651428	0.962331569839785
YDR356W	-0.106801897162081	0.805159723196498	0.962331569839785
YBR038W	0.117762646777085	0.80536820222483	0.962331569839785
YGR200C	-0.0675251726814595	0.805371709675893	0.962331569839785
YPL256C	-0.080346785132196	0.806122961149249	0.962437279816363
YDR027C	0.126041510694373	0.806222202728196	0.962437279816363
YNL178W	-0.0262153221699683	0.806791204564331	0.962661588440954
YBR281C	0.0878626760241333	0.80764032968511	0.963219769964395
YLL008W	-0.0543060310448989	0.808529348577047	0.963540295030588
YIL090W	-0.0971484282375967	0.809102609589939	0.963540295030588
YNR013C	0.0960452434819039	0.809370561325512	0.963540295030588
YIR022W	-0.0894317100459446	0.80943487967336	0.963540295030588
YDR518W	-0.0855558067763218	0.810094572047598	0.9638713560962
YGL011C	0.0785643043263483	0.811261860010035	0.96457366843341
YKR057W	0.0313596424405207	0.811466728145784	0.96457366843341
YDL236W	-0.0777316098233019	0.811907145863464	0.96457366843341
YNL037C	0.0705263378486128	0.812349212563973	0.96457366843341
YIL094C	-0.055967933301835	0.813041783261084	0.96457366843341
YOR076C	-0.116383414931035	0.813819454870832	0.96457366843341
YOL051W	-0.117076380071604	0.813936140363113	0.96457366843341
YCR011C	0.0598944219162752	0.81444340365709	0.96457366843341
YDR376W	0.0851578827865855	0.815374663829025	0.96457366843341
YOR188W	-0.0837468573192489	0.815529572496656	0.96457366843341
YMR129W	0.0663603182766893	0.815823233564126	0.96457366843341
YPL237W	0.0451880199141944	0.816334590159555	0.96457366843341
YML028W	0.0302292376210831	0.816392168151162	0.96457366843341
YPL254W	-0.13554010649638	0.816437223973319	0.96457366843341
YLR143W	-0.114632380060018	0.816499329250626	0.96457366843341
YNL049C	0.0944137825669218	0.818082809959943	0.96457366843341
YOR171C	0.0945409621619742	0.818082810003201	0.96457366843341
YPL129W	0.0951464158926998	0.818082810033355	0.96457366843341
YMR285C	-0.113945618245965	0.818147294186292	0.96457366843341
YJR002W	-0.0597683452943836	0.818687373615176	0.96457366843341
YDR251W	0.0825165667919313	0.819629951003803	0.96457366843341
YHR020W	0.0465766548127682	0.819653526537071	0.96457366843341
YGR189C	0.0629320365595089	0.819694611975002	0.96457366843341
YGL252C	-0.0876806420288123	0.81984943235413	0.96457366843341
YHL015W	-0.0274930697997878	0.820696955524308	0.964698913364627
YGR027C	0.0349712783782285	0.820719701037444	0.964698913364627
YER129W	-0.0750011466437852	0.823343673785066	0.967333079060966
YKR067W	-0.0895764994887299	0.824061016931356	0.967423153317712
YOR271C	0.0624123092163915	0.824291273814927	0.967423153317712
YDL117W	0.0990662453320717	0.825274323257968	0.967423153317712
YBR271W	-0.110083208258389	0.825541156540875	0.967423153317712
YLR049C	0.0981111582081579	0.825604784102797	0.967423153317712
YNL313C	0.0636420724011736	0.826128174079133	0.967423153317712
YKL027W	0.0921729234319749	0.826310624220221	0.967423153317712
YBR084W	0.0382859713470498	0.826543999900394	0.967423153317712
YGL040C	-0.0704024312265715	0.826887767818492	0.967423153317712
YOR198C	0.0528020104631618	0.827266194583654	0.967423153317712
YNL192W	0.0701611157854468	0.827633188566736	0.967423153317712
YHR168W	0.0932545976591241	0.828290160587643	0.967743268105636
YOR073W	-0.1083459207444	0.829583895616995	0.96855198187444
YML008C	0.045559982312632	0.829749203791088	0.96855198187444
YIL002C	0.0747658721698494	0.830829356347654	0.969364874888764
YNR052C	-0.0947225555043681	0.831685562760867	0.969776195568756
YKR001C	0.0559411571264295	0.832099471369545	0.969776195568756
YGR001C	-0.096711609228297	0.83233364686978	0.969776195568756
YLR383W	-0.0936141839353053	0.833029131825771	0.970139044256293
YER156C	-0.0549450739436744	0.83509984631506	0.971038079886763
YDR099W	-0.0434115982128021	0.835210350113247	0.971038079886763
YHR121W	0.0955384402097873	0.835753144403548	0.971038079886763
YOR155C	0.0747709366540739	0.835928794090036	0.971038079886763
YML059C	0.0675280294311865	0.836482343660635	0.971038079886763
YKL157W	-0.0436449264243969	0.837328779110953	0.971038079886763
YJR090C	-0.0713567498716215	0.837569901586334	0.971038079886763
YHR082C	0.073155418097314	0.837973769564882	0.971038079886763
YNL231C	0.0776273608071032	0.838029696752441	0.971038079886763
YKR081C	0.0769346743796785	0.838029696792314	0.971038079886763
YPL013C	0.0781622974173727	0.838029696814388	0.971038079886763
YDR324C	0.0448173125584414	0.839527408032133	0.971990663713088
YLR025W	-0.0905126139397841	0.839621388844797	0.971990663713088
YLL004W	0.0991346838597107	0.840326931535647	0.972326997923809
YNR051C	0.0586331526375888	0.841131132987025	0.972326997923809
YMR309C	-0.0348883694532825	0.84135522438946	0.972326997923809
YGR135W	0.0525547932601712	0.841498364872424	0.972326997923809
YPR037C	-0.0783880811415244	0.842267666058189	0.972326997923809
YKL099C	0.0975254449788986	0.842380803497256	0.972326997923809
YDR378C	-0.0905598811812362	0.84260641269011	0.972326997923809
YJL036W	0.0955488567771318	0.844308737669048	0.973771000184848
YLR196W	-0.047700321703088	0.844628765401822	0.973771000184848
YDR228C	0.0951917570835434	0.84665734874685	0.9754496959594
YDL174C	0.0942855188598406	0.847789697266952	0.9754496959594
YDR055W	0.0739734359307011	0.848015650128741	0.9754496959594
YKL151C	0.0762924800497569	0.848015650138832	0.9754496959594
YKL122C	0.0769382605942148	0.84801565016898	0.9754496959594
YBR234C	-0.0731656600777501	0.849506652426788	0.976719983627705
YKL204W	0.107425525280574	0.851023654853613	0.978018995523306
YER172C	-0.0588278126786127	0.85153282361916	0.978051913128382
YPL274W	0.0916632135652505	0.851826686018385	0.978051913128382
YDR077W	0.0370749824511653	0.853288767256781	0.978605835821128
YPL242C	0.0370077019653596	0.854750820898103	0.978605835821128
YML065W	-0.0616582105112911	0.85606398799168	0.978605835821128
YER007C-A	0.0711575925150243	0.856331601523321	0.978605835821128
YDR418W	0.0278180372342041	0.857571471068617	0.978605835821128
YML072C	-0.0374179101488244	0.857870471487878	0.978605835821128
YGR204W	0.0407107714597144	0.858131681492248	0.978605835821128
YDR154C	0.0723492788986385	0.858643289601162	0.978605835821128
YAL059W	0.074168026660116	0.85864328965331	0.978605835821128
YIL148W	-0.0224457624264137	0.859565546670885	0.978605835821128
YDL039C	-0.0919947298048702	0.859795831558835	0.978605835821128
YIL064W	0.0729507761018685	0.859936570335322	0.978605835821128
YLR106C	-0.0318025189206833	0.860457391670879	0.978605835821128
YLR291C	-0.0747846803489082	0.860601457654761	0.978605835821128
YJR045C	0.0337897976108048	0.860722682837124	0.978605835821128
YKL185W	-0.0735428152882775	0.860745650565346	0.978605835821128
YGL198W	-0.091554321827415	0.860924244491152	0.978605835821128
YDR415C	0.0969117101200275	0.8611826507895	0.978605835821128
YBR221C	-0.0438895005569629	0.861559422031068	0.978605835821128
YPR102C	0.0370771024901836	0.86283984776296	0.978605835821128
YKL046C	-0.0545473726269411	0.863613378563966	0.978605835821128
YPL157W	-0.0509494768884129	0.864484332951565	0.978605835821128
YKL195W	0.0426780724228689	0.864657798074901	0.978605835821128
YML051W	-0.0911124602940048	0.864750227022872	0.978605835821128
snR48	0.0593429522433451	0.864860308214309	0.978605835821128
YDR341C	-0.0300201339688513	0.865034383149746	0.978605835821128
YOR042W	0.0626930978927547	0.865603661197964	0.978605835821128
YFR055W	-0.0675398891686083	0.865806095019308	0.978605835821128
YKL054C	0.047625700557767	0.866590302286026	0.978605835821128
YLR435W	0.0536772467006629	0.866677418259395	0.978605835821128
YOL123W	-0.0485614752612508	0.866711982102065	0.978605835821128
YPL263C	-0.053290170423959	0.867423084138556	0.978605835821128
YJL183W	-0.0384590444473775	0.867699988952343	0.978605835821128
YKL113C	0.0752733241234242	0.86807815773615	0.978605835821128
YCR037C	0.0712693755918076	0.868103828698094	0.978605835821128
YML001W	0.0580659880484383	0.868431743256788	0.978605835821128
YKR016W	0.0706379988209877	0.868747432923243	0.978605835821128
YAL021C	-0.0709672637593122	0.869184318284858	0.978605835821128
YPL218W	-0.0322478079629964	0.869330241692754	0.978605835821128
YBR260C	-0.0758353798653318	0.870722210471112	0.978605835821128
YER040W	-0.103419055239495	0.871573189097597	0.978605835821128
YHR188C	0.052768439507463	0.871830555055848	0.978605835821128
YGR093W	0.0914475744667536	0.872203346338822	0.978605835821128
YGR172C	-0.0854994447158032	0.872373577152018	0.978605835821128
YIR034C	-0.0750253591501779	0.87269687265618	0.978605835821128
YHR190W	-0.0298453138921566	0.872953816517672	0.978605835821128
YBR083W	0.0694395985941046	0.873118549809385	0.978605835821128
YER056C-A	-0.0247313623392666	0.873193071840936	0.978605835821128
YPL155C	-0.0734367722883147	0.873992942002887	0.978605835821128
YDR148C	0.0595916704061233	0.874089673420158	0.978605835821128
YDR276C	0.0636986509773353	0.874089673513499	0.978605835821128
YER186C	0.0686892015523587	0.874269016193537	0.978605835821128
YDR325W	0.058986746038916	0.874951748430878	0.978605835821128
YGL139W	0.0671186962679626	0.875553959489126	0.978605835821128
YGL114W	-0.0723468777831957	0.876185128821375	0.978605835821128
YHR103W	0.0478487989040183	0.876190126943688	0.978605835821128
YPL063W	0.0453810846137469	0.876233910411249	0.978605835821128
YJL173C	0.0710543260688077	0.8763647034221	0.978605835821128
YGL190C	0.0597124077232401	0.876733677685274	0.978605835821128
YER021W	-0.0293535323420045	0.877615978871958	0.978605835821128
YDR261C	-0.0710160041555439	0.878475603620182	0.978605835821128
YHR196W	-0.0502139122054787	0.878648792619488	0.978605835821128
YDL198C	-0.0575140486266909	0.878728275788484	0.978605835821128
YDR266C	-0.0494491400704772	0.879557639264584	0.978605835821128
YGL106W	-0.0707883273982624	0.879564173198126	0.978605835821128
